link,title,date time,desc,content
https://www.moneycontrol.com/news/opinion/the-art-of-making-good-mistakes-11373851.html,The art of making good mistakes,"September 15, 2023 11:43 AM IST",Neither organisations nor people can learn from their errors if they deny mistakes ever happened,"                        Tim Harford

Do good teams make fewer mistakes? It seems a reasonable hypothesis. But in the early 1990s, when a young researcher looked at evidence from medical teams at two Massachusetts hospitals, the numbers told her a completely different story: the teams who displayed the best teamwork were the ones making the most mistakes. What on earth was going on?

The researcher’s name was Amy Edmondson and, 30 years after that original puzzle, her new book Right Kind of Wrong unpicks...
                    "
https://www.moneycontrol.com/news/business/stocks/ipo-watch-should-investors-embark-on-this-yatra-11372771.html,IPO Watch: Should investors embark on this Yatra?,"September 15, 2023 09:39 AM IST",The travel service provider’s margin trajectory doesn’t look exciting,"                        Highlights

	Industry prospects exciting
	Strong growth expected in the B2B segment, Yatra’s forte
	Growth picking up, but margin to suffer due to competitive intensity
	Valuation expensive compared to global peers with much superior margin
	On an earnings basis, no valuation discount to EMT
	Yatra online (Nasdaq listed) entity’s market cap much lower than this issue’s valuation

Yatra Online (Yatra) is opting for a listing on the Indian bourses at a time when travel and tourism is experiencing an unprecedented boom globally with most industry players seeing...
                    "
https://www.moneycontrol.com/news/business/xiaomi-supplier-to-open-smartphone-plant-as-india-pushes-local-11372891.html,Xiaomi supplier Dixon to open smartphone plant on outskirts of Delhi,"September 15, 2023 10:14 AM IST",Beijing-based Xiaomi has been compelled to partner with Dixon for smartphone assembly because India is pressing Chinese companies to localize everything from manufacturing to distribution of devices.,"Xiaomi Inc. supplier Dixon Technologies India Ltd. is set to open a massive new factory on the outskirts of New Delhi, as India pushes Chinese tech firms to use local assembly partners.Dixon will invest more than 4 billion rupees ($48.2 million) over three years in the factory, which is spread over more than 300,000 square feet or the size of six football fields and will largely produce Xiaomi smartphones, people familiar with the matter said, declining to be named as the matter is private. The plant is set to be inaugurated by a government official toward the end of this month.Beijing-based Xiaomi has been compelled to partner with Dixon for smartphone assembly because India is pressing Chinese companies to localize everything from manufacturing to distribution of devices. That means Xiaomi’s older suppliers in India — Taiwanese Foxconn Technology Group’s Bharat FIH and China’s DBG Technology Co. — are set to lose business.Xiaomi and Dixon representatives didn’t respond to requests for comment.In a similar move earlier this year, Xiaomi handed a contract to India’s Optiemus Electronics Ltd. to make its Bluetooth neckband earphones, a product it previously imported from China.Xiaomi was once an unrivaled leader in India’s smartphone market, but lost steam after facing heightened regulatory scrutiny and overexpanding its product portfolio — which by its own admission confused customers.India, the world’s second-biggest smartphone market, is a hotly contested region for the world’s largest phone brands, with manufacturers such as Apple Inc. competing to boost sales in the world’s most populous country. Xiaomi is betting on a gradual recovery, as it looks to offer affordable locally made 5G smartphones.The Xiaomi partnership is another boost for the homegrown Dixon, which is among the companies vying to become India’s response to Foxconn — Apple’s Taiwanese supplier most famous as the key maker of iPhones. Founder Sunil Vachani, a suave dresser who often sports smart jackets or formal suits, started Dixon with borrowed money in a rented shed outside of New Delhi three decades ago. Today, Dixon is a rapidly expanding electronics company that makes products including smartphones, washing machines and television sets for brands such as Motorola and Samsung."
https://www.moneycontrol.com/news/business/reliance-industries-to-temporarily-shut-some-jamnagar-units-for-maintenance-11372731.html,Reliance Industries to temporarily shut some Jamnagar units for maintenance,"September 15, 2023 09:27 AM IST",The oil-to-telecom conglomerate owned by billionaire Mukesh Ambani is the operator of the world's biggest refining complex which houses two plants with a combined capacity of about 1.4 million barrels per day.,"India's Reliance Industries said that it plans to temporarily shut three units at its plant in Jamnagar in the western Indian state of Gujarat for planned maintenance and inspection activities.The oil-to-telecom conglomerate owned by billionaire Mukesh Ambani is the operator of the world's biggest refining complex which houses two plants with a combined capacity of about 1.4 million barrels per day.Reliance will temporarily shut a crude distillation unit and delayed coking in SEZ refinery, fluidized catalytic cracker in DTA refinery and a refinery off gas cracker, the company said in a statement to the stock exchanges. The maintenance of these units lasting between four-to-seven-weeks will begin from mid-September.The company added that all other units of the Jamnagar facility will operate normally during the maintenance period.Reuters had reported in August that the company planned to shut some units for maintenance in September-October at the Jamnagar complex citing sources.While Reliance said that it does not expect any material impact on overall operations of Jamnagar complex, trade sources told Reuters last month that the shutdown of units would curtail the company's crude imports and may push up gasoline margins.Disclosure: Moneycontrol is a part of the Network18 group. Network18 is controlled by Independent Media Trust, of which Reliance Industries is the sole beneficiary."
https://www.moneycontrol.com/news/business/total-is-said-in-talks-to-invest-in-adani-greens-projects-11372681.html,Total is said in talks to invest in Adani Green’s projects,"September 15, 2023 09:12 AM IST","Total is looking to buy stakes in some of Adani Green’s projects as part of its drive to expand its portfolio of clean energy projects, said the people, who asked not to be identified as the discussions are private. The French group could invest about $700 million in total into the projects, one of the people said.","TotalEnergies SE is in talks to invest in renewable energy projects developed by Adani Green Energy Ltd., people familiar with the matter said, potentially marking the first public deal between the French oil giant and Gautam Adani since a short-seller leveled fraud allegations against the Indian billionaire’s business empire.Total is looking to buy stakes in some of Adani Green’s projects as part of its drive to expand its portfolio of clean energy projects, said the people, who asked not to be identified as the discussions are private. The French group could invest about $700 million in total into the projects, one of the people said.Deliberations are ongoing and there’s no certainty for a transaction, the people said. Representatives for Adani and Total declined to comment.The deal would increase Total’s presence in the fast-growing Indian energy market, while giving Adani Green more means to develop new renewable energy projects. It would also see Total deepen its ties with Adani Green, which it’s already the second largest shareholder of with a 19.75% stake, according to data compiled by Bloomberg.Total has frequently partnered with Adani as the French giant looks to boost its clean-energy output, in an effort to mollify shareholders demanding greater efforts to fight climate change. That aspiration dovetails with India’s ambitions to become a net-zero carbon nation by 2070 and curb its reliance on oil and coal.In 2019, Total spent $600 million to buy a 37.4% stake in Adani Gas Ltd., now called Adani Total Gas. In 2021, it bought a 20% stake in Adani Green as well as a 50% interest in some of Adani Green’s solar farms in operation in a $2.5 billion deal that was among the largest foreign investments in India.The bet on Adani Green worked well for Total as its value soared to $10 billion in 2022 when Chief Executive Officer Patrick Pouyanne described the stake as “a source of potential cash.”The duo were looking to partner up and fund billions of dollars worth of green hydrogen development in India.However, when Hindenburg Research accused the Adani Group of “brazen” market manipulation and accounting fraud earlier this year, Total put a plan to develop about $5 billion of green hydrogen projects with Adani Enterprises Ltd. on hold. The Adani Group strongly denied the allegations by the short-seller.Adani’s stocks and bonds have recouped some losses since the short-seller report, particularly after the group received investment from GQG Partners, and an interim report from an Indian Supreme Court-appointed panel in May said it found no evidence of stock-price manipulation. Adani Enterprises, which incubates the tycoon’s businesses, in the quarter through March reported that its profit doubled to 7.22 billion rupees ($87 million).Adani Green said in July that it plans to raise 123 billion rupees to bankroll expansion through selling shares to institutional investors."
https://www.moneycontrol.com/news/business/indian-winemaker-sula-vineyards-not-losing-sleep-over-foreign-rivals-ceo-11372661.html,Indian winemaker Sula Vineyards not losing sleep over foreign rivals: CEO,"September 15, 2023 09:09 AM IST","Last year, the Indian government slashed import duties for some Australian winemakers as part of a foreign trade agreement (FTA) between the two nations.","India's largest winemaker, Sula Vineyards, is expanding its production capacity and counting on a pricing sweet spot to fend off foreign rivals in its home turf.Last year, the Indian government slashed import duties for some Australian winemakers as part of a foreign trade agreement (FTA) between the two nations.""India cannot stay protected forever, and more FTAs will be signed. But among all the Indian wine companies, Sula has the least to fear,"" Chief Executive Officer Rajeev Samant told Reuters. ""We are ready to compete with foreign brands.""He is counting on Sula's pricing strategy to thwart rivals.""Seventy-five percent to 80% of our sales comes from a price point below a 1,000 rupees ($12). Even if their thresholds come down lower, the pricing of those brands is not going to come down much below 2,000 rupees,"" Samant said.The winemaker plans to expand its production capacity to 18.5 million litres per year by next year, compared with about 16 million litres per year currently, he told Reuters.Mumbai-based Sula, which competes with smaller unlisted rivals Grover Zampa and Fratelli, has more than 50% of the market share in India, according to Kotak Institutional Equities.Sula's stock is up about 30% from its December listing, compared to an about 10% rise in the blue-chip Nifty 50 over the same period.Much of Sula's popularity comes from its premium brands, such as Dindori and Rasa, which accounted for about 90% of the company's total revenue in its last quarterly results.Wine consumers are getting ""turned on"" by the 800 rupee-plus category, he said, adding that the rise in demand for premium wines was largely limited to India's big cities.He is optimistic about its smaller cities too.""If a Black Label bottle is available in a store in any city, our premium wines should be there too - that's a straightforward diktat to our sales force,"" Samant said, referring to Sula's growth in second-tier cities.Wine accounts for less than 1% by volume of all alcoholic beverages in India, which strongly prefers spirits and beer, as made evident by the successes of Diageo-owned United Spirits and Heineken unit United Breweries.Globally, wine consumption accounts for about 14% among alcoholic beverages, according to Kotak.""Wine won't compete with spirits or beers anytime soon. But in India can we get to 2% or 3% of the market? Sure we can,"" Samant said."
https://www.moneycontrol.com/news/business/aluminium-sector-surging-in-india-but-hampered-by-labour-shortages-hindalco-executive-11372061.html,"Aluminium sector surging in India, but hampered by labour shortages: Hindalco executive","September 15, 2023 07:36 AM IST","India is already the world's second biggest aluminium producer and third biggest consumer, with demand set to double over the next decade, Nilesh Koul, an executive with Hindalco Industries Ltd, said during the Fastmarkets aluminium conference in Barcelona.","The aluminium sector in India is a bright spot in an otherwise flat to downbeat global picture as the government rolls out infrastructure and industry seeks to satisfy growing demand, an executive said on Thursday.India is already the world's second biggest aluminium producer and third biggest consumer, with demand set to double over the next decade, Nilesh Koul, an executive with Hindalco Industries Ltd, said during the Fastmarkets aluminium conference in Barcelona.""The energy in India right now is incredible,"" Koul, CEO of the group's downstream business, told Reuters.He returned to his home country after five years working in Switzerland and many other expatriates are also moving back to India, he added.India is due to ramp up metals consumption as China did, Koul added.India's per capita aluminium consumption is only 3.1 kg compared to the world average of 12 kg and China's at 31.7, he said.As China seeks to revive its economy and the West worries about tipping into recession, the Indian government is investing in infrastructure such as railways and airports, while housing construction and the auto industries are also booming, he said.Aluminium demand in India is expected to jump to 9 million metric tons by 2033 from about 4.5 million this year, Koul said.The country faces challenges, however, in terms of project approvals, quality standards and shortages of skilled workers, he said.Recently a Hindalco expansion project of a flat rolled products plant was delayed this year when only about half of the required 3,000 skilled labourers could be recruited, he said.""The private sector needs to dial up the efforts on training, not only the government."""
https://www.moneycontrol.com/news/business/saps-india-arm-eyes-more-patents-jobs-amid-ai-push-11372041.html,"SAP's India arm eyes more patents, jobs amid AI push","September 15, 2023 07:27 AM IST","SAP Labs India Managing Director Sindhu Gangadharan hopes the Indian unit will scale up its share of global SAP patents to 50% from 25% currently, she said in an interview on the sidelines of an event in Bengaluru.","SAP SE's Indian arm hopes to double its share of the German software giant's patents and add 3,000 jobs per year as it bets bigger on artificial intelligence, a top executive told Reuters on Thursday.SAP Labs India Managing Director Sindhu Gangadharan hopes the Indian unit will scale up its share of global SAP patents to 50% from 25% currently, she said in an interview on the sidelines of an event in Bengaluru.The company, which looks to double its AI talent base by 2024, expects ""3,000 new joinees to enter the organisation every year"", Gangadharan said, in a bid to quell fears that the rise of the emerging technology could hurt job growth.SAP Labs India, which employs over 15,000 people, aims to embed generative AI across its products to cater better to the changing needs of its clients ranging from Thermax to Dabur India.""Through AI, India can solidify its IT supremacy,"" Gangadharan had said in the event, earlier in the day.The comments come as SAP looks to ""double down"" on investments in India, its fastest growing region and home to 40% of its global Research and Development (R&D) activity.From banks to big tech, companies across the world have advanced on investments in AI following the massive success of ChatGPT, a generative AI chatbot by Microsoft-backed OpenAI.Gangadharan, while referring to the regulation of AI, said there should be a ""great amount of responsibility barriers with flexibility to the end-user"".Her comments come after ChatGPT creator Sam Altman called for self-regulation in June as governments across the world race to regulate the use of AI tools."
https://www.moneycontrol.com/news/business/cognizant-liable-to-pay-dividend-distribution-tax-on-buyback-of-shares-worth-rs-19000-crore-itat-11371961.html,"Cognizant liable to pay dividend distribution tax on buyback of shares worth Rs 19,000 crore: ITAT","September 15, 2023 11:11 AM IST","The Income Tax Appellate Tribunal has ordered that a Rs 19,000-crore share buyback undertaken by by technology major Cognizant in 2017-18 attracts dividend distribution tax.","The Chennai bench of the Income Tax Appellate Tribunal (ITAT) has ruled against Cognizant Technology Solutions India, stating that the company is liable to pay Dividend Distribution Tax (DDT) on a buyback of shares worth Rs 19,000 crore under a scheme of arrangement.The matter pertains to assessment year (AY) 2017-18, when Cognizant purchased 94 lakh equity shares with a face value of Rs 10 each from its shareholders in the US and Mauritius. These shares were bought at a price of Rs 20,297 per share, resulting in a total consideration of Rs 19,080.26 crore. This transaction was carried out in accordance with a scheme that had been approved by the Madras High Court.The income tax department argued that this changed the company's shareholding pattern, with the Cognizant Mauritius entity holding 76.68 percent of the shares.Rejecting the appeal of Cognizant Technology Solutions India, the tribunal ruled that the consideration paid by the company for the purchase of its own shares in accordance with the scheme sanctioned by the Madras High Court amounts to the distribution of accumulated profits, which attracts provisions of Sec.2(22) of the Income Tax Act, 1961.After examining the returns filed by Cognizant, the assessing officer determined that the company was liable to pay DDT. This decision was based on the assessment that the consideration paid by Cognizant to its shareholders constituted a reduction of capital under the relevant sections of the Income Tax Act. As a result, a demand of Rs 4,853.42 crore was raised against the company.The order of the ITAT said it was rightly held by the assessing officer and the CIT(A) that the transactions of purchase of its own shares ""is nothing but distribution of accumulated profits and reduction of capital which falls under the definition of dividend"".As per the relevant section of the Income Tax Act, when a company provides its shareholders with any of its accumulated profits, whether in the form of cash or assets, it is classified as a dividend. This means that if the company distributes cash or assets, such as shares, to its shareholders, it is considered a dividend for tax purposes.Following the Commission of Income Tax (Appeals) upheld the decision of the assessing officer, Cognizant filed an appeal with the Chennai bench of the ITAT to challenge the ruling. The appellate tribunal affirmed the decision that Cognizant was indeed liable to pay the dividend distribution tax.Also Read: Cognizant sees marginal dip in June quarter revenue, headcount down by 5,900The ITAT rejected Cognizant's argument that the scheme had received approval from the High Court and concluded that it was implemented as an attempt to evade legitimate taxes. Further, the tribunal clarified that the court's approval of the scheme did not grant immunity from tax obligations under existing tax laws.Also Read: Cognizant appoints six female Senior Vice Presidents to cultivate diversity in leadershipAdditionally, the ITAT slammed Cognizant, terming the matter as a colourable device and stating that it has been established ""that the scheme was implemented with a view to evade legitimate tax"".In response to queries, Cognizant said, ""We are reviewing the Order and will pursue available legal remedies before the Appellate Authority. Cognizant is committed to complying with the law in all jurisdictions where we operate""."
https://www.moneycontrol.com/news/business/companies/vedanta-appoints-chris-griffith-as-ceo-of-base-metals-unit-president-of-international-ops-11368331.html,"Vedanta appoints Chris Griffith as CEO of base metals unit, president of international ops","September 14, 2023 03:48 PM IST","Chris Griffith will be in charge of Vedanta Resources’ iron ore business in Liberia, zinc business in Namibia and South Africa, and all the copper businesses, including Konkola Copper Mines (KCM) in Zambia and Sterlite Copper in India.","Vedanta Resources announced on September 14 it has appointed Chris Griffith, former CEO of Gold Fields and Anglo American Plc executive, as the CEO of its Base Metals unit in Africa and the president of its international operations. The appointment will be effective from October 2, 2023, the Anil Agarwal-led conglomerate said.Griffith resigned from Gold Fields in December 2022 after the company failed to take over Canadian firm Yamana Gold Inc. He holds a bachelor’s degree in mining engineering from the University of Pretoria.Before Gold Fields, Chris served as the CEO of two major businesses at global mining major, Anglo American – Anglo American Platinum (Amplats) and Kumba Iron Ore. At Amplats, he was behind a phenomenal improvement in operational performance, increasing EBITDA by 1500% during his tenure. At Kumba, the fourth largest iron ore company in the world, he was responsible for a big ramp up in production ahead of schedule. Revenue increased by 127% during his stint as CEO, Vedanta Resources said in a release.Griffith will be in charge of Vedanta Resources’ iron ore business in Liberia, zinc business in Namibia and South Africa, and all the copper businesses, including Konkola Copper Mines (KCM) in Zambia, Sterlite Copper in India, and Fujairah in the United Arab Emirates (UAE).""In his new role as CEO for Base Metals, Chris Griffith will assume responsibility for steering both the Vedanta Zinc International and Vedanta Copper businesses, including operations at Konkola Copper Mines in Zambia as well as oversight for the downstream processing businesses of the company across India and the Middle East. As President International, Chris will be part of the broader strategic leadership for the company and will provide guidance for Vedanta's operations outside India, including the Iron ore business in Liberia,"" the company said in a statement.Also read: Vedanta jumps after regaining a mine from Zambian government“I am excited to take on this new role at Vedanta. I look forward to driving innovation, operational efficiency and sustainable growth across Vedanta’s Base Metals businesses, creating KCM as a cornerstone asset for the company and growing the group internationally. Together, we will deliver value to all our stakeholders in different geographies,” Griffith said on his appointment.Welcoming Griffith to Vedanta, Anil Agarwal, Chairperson, Vedanta Group, added,“ His (Griffith's) extensive experience in the mining industry and leadership record at Gold Fields, Anglo American Platinum, and Kumba Iron Ore make him an invaluable addition to our team, especially as we embark on an exciting growth phase in our copper business with the return of KCM to our portfolio.”“Chris’s growth mindset, along with a strong commitment to sustainability, aligns perfectly with Vedanta's core values,” he said.Notably, Griffith used to lead the iron-ore and platinum operations of Anglo American Plc, where Anil Agarwal had once been the largest shareholder."
https://www.moneycontrol.com/news/business/companies/mahindra-holidays-to-invest-rs-1000-crore-to-build-resorts-in-uttarakhand-11367561.html,"Mahindra Holidays to invest Rs 1,000 crore to build resorts in Uttarakhand","September 14, 2023 03:16 PM IST","With this investment, Mahindra Holidays & Resorts will more than double its footprint in Uttarakhand, with Club Mahindra already operating resorts in Jim Corbett, Mussoorie, Kanatal, and Binsar.","Hospitality firm Mahindra Holidays & Resorts (MHRIL) signed a memorandum of understanding (MOU) on September 14 with the government of Uttarakhand to build resorts in the state. The company, under the flagship brand Club Mahindra, will build four to five resorts for which the firm will invest Rs 1,000 crore, the company said in a release.Mahindra Holidays aims to become a strategic partner of the state and will support the Uttarakhand government through the development of the new resorts.The company said that this is the biggest investment by MHRIL in any state in the country. With this investment, Mahindra Holidays & Resorts will more than double its footprint in Uttarakhand, with Club Mahindra already operating resorts in Jim Corbett, Mussoorie, Kanatal, and Binsar.It added that it is part of the company's robust plan of expansion from 5,000 to 10,000 keys by 2030. MHRIL with 143 resorts across the globe, of which 82 are in India, has over 2,86,000 plus member families.“We see huge opportunity in Uttarakhand and our planned investment reflects not only our confidence in the state’s potential but also our commitment to contributing to its economic growth while at the same time creating memorable vacation experiences for our growing base of members,” said Kavinder Singh, Managing Director & Chief Executive Officer, Mahindra Holidays & Resorts India Ltd.Shares of MHRIL traded 5.15 percent higher at Rs 410.45 on the National Stock Exchange (NSE) at 14:43 on September 14.The financialsThe company recorded its highest ever resort income at Rs 92 crore in the June quarter of financial year 2024. Singh had said that over 90 percent occupancy on an expanded inventory base of 5,000 rooms helped the company achieve the highest ever resort income in Q1 FY24.The company also reported highest ever total income at Rs 355 crore. Its member additions were up 23 percent year-on-year (YoY) at 4,696 and membership sales value was up by 21 percent YoY at Rs 177 crore."
https://www.moneycontrol.com/news/business/our-india-growth-exceeded-expectation-impressed-with-govts-approach-on-regulation-salesforce-ceo-marc-benioff-11365851.html,Our India growth exceeded expectation; impressed with govt's approach on regulation: Salesforce CEO Marc Benioff,"September 14, 2023 10:44 AM IST","Benioff told PTI that Salesforce in India has ""radically"" expanded its engineering centre. The productivity of employees in India ""has far surpassed our wildest imagination"", said the top honcho of the enterprise software giant whose revenue in FY23 stood at over USD 31.4 billion dollars.","Salesforce CEO Marc Benioff has said the company's growth in Indian market is ""incredible"" and exceeded all expectations, and India's approach to regulations also drew praises from the tech billionaire and philanthropist.Benioff told PTI that Salesforce in India has ""radically"" expanded its engineering centre. The productivity of employees in India ""has far surpassed our wildest imagination"", said the top honcho of the enterprise software giant whose revenue in FY23 stood at over USD 31.4 billion dollars.On India building a legislative framework for safeguarding tech and digital space, with the recent passage of the data protection bill in Parliament and preparations underway for Digital India Act that will include AI guardrails, Benioff said he has been very impressed with the approach of the Indian government on regulations.""I have been extremely impressed with what the government is doing,"" he said, expressing hope that the approach will continue.Asked about India market growth and investment, Benioff said Salesforce's performance in the country has surpassed expectations.""India market growth has far exceeded our expectations. Since she (Arundhati Bhattacharya, Salesforce India Chairperson and CEO) joined, we have enjoyed incredible growth, we also radically expanded our engineering centres, the productivity from our employees in India has far surpassed our wildest imaginations,"" Benioff said on Wednesday, in the backdrop of Salesforce's annual convention, Dreamforce.It is pertinent to mention here that global tech giants have been significantly ramping up presence in India, with rapid digitisation, pace of economic growth, mobile and internet penetration all adding to the market's sheen.Salesforce currently has over 9,000 employees in India, across offices in Bengaluru, Mumbai, Delhi, Hyderabad, Pune, and Jaipur.Salesforce's growth in India has been fueled by businesses accelerating adoption of cloud technologies.Leading Indian companies, such as Air India, HDFC Ltd, Tata CliQ, and Mahindra Ltd among many others, use Salesforce technologies to connect with their customers.Customer growth in India is also supported by a Salesforce ecosystem with an established network of partners, over two million Salesforce developers, and more Trailhead (the free online skills platform) users than any market outside the United States.Earlier this year, Salesforce also announced the expansion of the Centre of Excellence (CoE) in Hyderabad, significantly strengthening the company's presence in India."
https://www.moneycontrol.com/news/business/adani-enterprises-arm-to-produce-5-2-mw-series-wind-turbine-generators-11365241.html,Adani Enterprises arm to produce 5.2 MW series wind turbine generators,"September 14, 2023 08:52 AM IST",The company was so far manufacturing and supplying 5.2 MW Wind Turbine Generators (WTGs) for domestic wind industry players.,"Adani Enterprises Ltd said on Wednesday that its arm Adani New Industries Ltd has received a key international certification and will now be able to start production of 5.2 MW series wind turbine generators for global markets.The company was so far manufacturing and supplying 5.2 MW Wind Turbine Generators (WTGs) for domestic wind industry players.""Adani Wind's 5.2 MW WTGs, which are India's largest, have received type certification from WindGuard GmbH. The certification enables Adani Wind to start series production for global markets,"" Adani Enterprises Limited (AEL) said in a regulatory filing.Adani Wind is the wind energy solutions division of Adani New Industries Limited (ANIL), a wholly-owned subsidiary of Adani Enterprises Ltd.The certification to standards relating to equipment for use in renewable energy applications affirms that the company's 5.2 MW WTG meets highest quality and safety standards and provides international recognition to this turbine, the filing said.""The type certificate reaffirms the quality and robustness of our 5.2 MW WTG platform built to bring down Levelised Cost of Energy,"" ANIL Director Vneet Jaain said in the filing.""The certification is a boost to our endeavour of making India the global manufacturing hub for renewable equipment. We are focused on building a portfolio of high-yield next generation wind turbines made in India and are well-poised to cater to the global wind energy demand,"" he said.Adani Wind's 5.2 MW wind turbine features a rotor diameter of 160 metres and a tip height of 200 metres, making it one of the most powerful onshore wind turbines in the world, the filing said.The 5.2 MW WTG is developed by Adani Wind in collaboration with W2E Wind to Energy GmbH, Germany at its plant in Kutch, Gujarat, it added."
https://www.moneycontrol.com/news/business/gati-expects-1820-increase-in-festive-season-demand-this-year-11360761.html,Gati expects 18-20% increase in festive season demand this year,"September 13, 2023 04:15 PM IST",The company said it is geared up to cater to this anticipated surge with its enhanced warehousing and service delivery capabilities.,"Allcargo group firm Gati on Wednesday said it is expecting an 18-20 per cent increase in festive season demand, particularly in segments such as e-commerce and white goods, among others, this year.The company said it is geared up to cater to this anticipated surge with its enhanced warehousing and service delivery capabilities.Besides, a mega surface transhipment centre and distribution warehouse at Bhiwandi in Thane district of Maharashtra, Gati also has surface transhipment centre (STC) at Farukh Nagar (Haryana), Indore, Nagpur and Guwahati.The company will help SMEs in those regions build more geographically diversified markets during the festive season, Gati Express and Supply Chain Pvt Ltd (GESCPL) said.""We are fully prepared with our enhanced delivery capabilities to meet the festive demand surge and uptick in the order volume. We expect an 18-20 per cent increase in festive demand this year,"" said Rajesh Gowrinath, senior Vice President for sales at Gati Ltd.The company said it is expecting a surge in the e-commerce domain as well as in the white goods, consumer durables, and FMCG segments during this period and added that it is equipped to handle 20 per cent more cargo loads anytime during the year due to its continued capacity and efficiency enhancement measures.""To facilitate festive volume-based e-commerce logistics fulfilment, we have increased our network capacity by 20-25 per cent to accommodate the peak season load and build superior delivery efficiency,"" he said.As a part of its continued efforts to build delivery capacity, Gati said it has set up Express Distribution Centres across the country that are equipped with advanced technologies and warehousing facilities.With 32 air transhipment centres and air operating centres at key trade hubs and industrial centres, Gati Air offers pan-India movement of urgent and time-sensitive cargo with a fleet of over 2,500 vehicles.It offers direct delivery services to over 5,400 pin codes and accessibility to 19,800 pin codes covering 735 districts of 739 districts in India, as per the statement."
https://www.moneycontrol.com/news/business/indias-aeroflex-in-talks-to-enter-aerospace-sector-executive-asad-daud-11360501.html,India's Aeroflex in talks to enter aerospace sector: Executive Asad Daud,"September 13, 2023 01:49 PM IST","Following the recent success of its lunar mission, India launched its first solar mission, the latest step in its efforts to increase its share of the global satellite launch market by fivefold within the next decade.","India's Aeroflex Industries, whose metal hoses are used in utilities, refineries and fire fighting equipment, is in talks to enter the aerospace sector, a top company executive said, aiming to capitalise on the country's burgeoning space program.Following the recent success of its lunar mission, India launched its first solar mission, the latest step in its efforts to increase its share of the global satellite launch market by fivefold within the next decade.""It is our aim that our products be a part of India's next space mission,"" Aeroflex Managing Director Asad Daud told Reuters in an interview last week.The company is in early-stage discussions with the likes of Hindustan Aeronautics Ltd and Bharat Heavy Electricals Ltd and even the Indian Space Research Organisation (ISRO), Daud said.While HAL and BHEL are existing clients, the ongoing talks are a first for specific space-related projects, he said.The move will help the company, which made a stellar debut on the stock market about two weeks back, diversify its revenue stream.Aeroflex expects its total revenue to increase by 35% in the next three to four years, with at least 5% coming from aerospace, Daud said.Its revenue has surged over 86% in the past two years, to clock in at 2.69 billion rupees ($32.5 million) in the year that ended in March."
https://www.moneycontrol.com/news/business/need-to-find-ways-to-make-operations-sustainable-environmentally-friendly-maruti-suzuki-india-md-hisashi-takeuchi-11360061.html,"Need to find ways to make operations sustainable, environmentally friendly: Maruti Suzuki India MD Hisashi Takeuchi","September 13, 2023 12:36 PM IST","Speaking at the ACMA annual session here, Takeuchi also emphasised on making the operations environment friendly.","With passenger vehicle industry set to touch 60-70 lakh units per annum, there is a need to review and re-align businesses to the much higher scale of operations, with an enhanced focus on sustainability, Maruti Suzuki India MD and CEO Hisashi Takeuchi said on Wednesday.Speaking at the ACMA annual session here, Takeuchi also emphasised on making the operations environment friendly.""Today, India has become the third largest automobile market in the world. Going ahead, it is estimated that, by FY30-31, the annual passenger vehicle market size will expand to 6 to 7 million units,"" Takeuchi said. This means the scale of operations will nearly double from the present levels, he added.""Our businesses will therefore need to be reviewed and re-aligned to the new and much higher scale of operations which will spread across multiple locations. At the same time, we need to find ways to make our operations sustainable and environmentally friendly,"" Takeuchi noted.He also urged the domestic component industry to work towards strengthening local design and development capability and also enhance skills of the existing manpower in order to diversify and grow business.Takeuchi also emphasised on increasing competitiveness and having greater focus on capacity and capability in the automotive component sector. He noted that globally, there are developments around sustainability, and these are leading to adoption of new technologies and fuels thus presenting a big opportunity especially for the Indian auto component manufacturers.""So far, you have been one of the epitomes for 'Make in India'. Now, having acquired the manufacturing prowess we have to move towards 'Design in India',"" Takeuchi said. He also emphasised the importance of having skilled human resources to meet volume and technology aspirations.""India has a huge talent pool but to make them industry ready there is a greater need to collaborate across the value chain. Here, I request active support from the government as well,"" Takeuchi said. It is also important to strengthen Environmental, Social, and Governance (ESG) capabilities to unlock greater value for business, he added.""Strengthening ESG capabilities will not only make us future ready and increase competitiveness but will prepare us for the upcoming regulatory compliances,"" Takeuchi said. He also asked the auto components industry to keep re-investing in their core businesses.""For sustainable business operations and to benefit from the growing automobile market, re-investing in the core business and futuristic technologies is very important. We need to invest more in the automobile business,"" he noted. With higher scale, new technologies, multiple locations, and external uncertainties the complexity of business is going up, he said.""To ensure continuity in such a scenario it is very important that we keep strengthening our risk management capabilities,"" he added. Along with these, as an industry there is a need to continue to have a high focus on quality and safety, Takeuchi said.""These are of greater emphasis for making our business sustainable and competitive,"" he added. Takeuchi also asked the auto components industry to support the PV makers in their pursuit of developing various alternative fuel technologies like CNG, Hybrid-electric, Electric and Hydrogen.""Since the Indian market is so diverse and wide, it is our responsibility to work on all these powertrain technologies to serve the environment. We also look forward to our component vendor partners to support us in all these powertrain technologies,"" he said.Earlier speaking at the event, ACMA President Sunjay Kapur said the industry needs to embrace the profound changes happening towards cleaner fuels.Terming it as a huge opportunity, he said the industry must tackle shortage of skilled manpower."
