,link,title,date time,desc,content
319,https://www.moneycontrol.com/news/business/markets/cash-market-kalyan-jewellers-can-be-a-good-bet-in-the-short-term-12157651.html,Cash Market | Kalyan Jewellers can be a good bet in the short term,"January 31, 2024 05:57 AM IST",Kalyan Jewellers is looking good on the weekly charts as it tries to break the consolidation,
320,https://www.moneycontrol.com/news/business/markets/cash-market-dlf-is-breaking-out-of-a-bullish-flag-trend-continuation-pattern-12157731.html,Cash Market | DLF is breaking out of a bullish flag trend continuation pattern,"January 31, 2024 05:56 AM IST",DLF reverses after taking support at a rising trendline and rising moving average,
321,https://www.moneycontrol.com/news/business/markets/futures-trade-a-high-probability-short-trade-is-seen-in-ipca-lab-12157701.html,Futures Trade | A high probability short trade is seen in IPCA Lab,"January 31, 2024 05:56 AM IST",A bearish engulfing candlestick pattern indicates correction in IPCA Lab,
322,https://www.moneycontrol.com/news/business/markets/options-trade-an-earning-based-non-directional-options-strategy-setup-in-bank-of-baroda-12157641.html,Options Trade | An earning-based non-directional options strategy setup in Bank of Baroda,"January 31, 2024 05:55 AM IST",Bank of Baroda is expected to remain sideways within our range. An Iron Condor trade to capitalise on high volatility.,
323,https://www.moneycontrol.com/news/business/markets/commodity-futures-a-pullback-rally-is-expected-in-lead-12157661.html,Commodity Futures | A pullback rally is expected in Lead,"January 31, 2024 05:55 AM IST",RSI has emerged from its oversold zone and given a trendline breakout supporting our pullback view of Lead,
324,https://www.moneycontrol.com/news/business/markets/hot-stocks-bet-on-dr-lal-pathlabs-bharat-dynamics-dlf-for-short-term-12157581.html,"Hot stocks: Bet on Dr Lal PathLabs, Bharat Dynamics, DLF for short term","January 31, 2024 05:55 AM IST","DLF stock is demonstrating a bullish trend, consistently forming higher highs and higher lows.","In short term, the Nifty 50 has formed a 'dark cloud cover' pattern in the daily chart on January 30, indicating a potential reversal. This abrupt shift from a bullish sentiment to a bearish reversal signifies potential weakening of the prevailing uptrend. The Nifty concluded Tuesday's trading session near the 20 DMA at 21,520 levels, down 1 percent. While the 50 DMA is positioned at 21,200 levels as the next important support.The India VIX, the fear gauge, has experienced a significant surge and surpassed the 16 level. The last time India VIX closed above this threshold was in March 2023. This rise in the fear gauge suggests intensified market volatility.In summary, a break below the 20,500 level could lead to a downward movement in the Nifty, while surpassing the 22,124 level might signal the onset of the next rally targeting 22,750 and 23,000.Bank Nifty concluded at 45,368, marking a modest decline of 0.16 percent. Notably, Bank Nifty encountered robust resistance at 45,650-45,700 levels, leading to corrections in the preceding two sessions.The 200-day moving average (DMA) at 44,500 acts as a critical support with a breach below this level that could intensify selling in the index.In a broader context, following a correction of nearly 7 percent from its all-time high of 48,636.45, the Bank Nifty faces a crucial juncture. A further decline below the important level of 43,700, representing a nearly 10 percent correction, could signal the potential extended correction. On the other hand, if this level is defended, the path seems open for a gradual and steady ascent towards its previous peak levels.Here are three buy calls for short termDr Lal PathLabs: Buy | LTP: Rs 2,476 | Stop-Loss: Rs 2,380 | Target: Rs 2,610 | Return: 5.4 percentThe stock is currently trading above its 20 simple moving average (SMA), reinforcing a robust support level in price action. Exiting the accumulation zone, the stock exhibits positive signal and is trading above the middle Bollinger band with a positive MACD (moving average convergence divergence) indicator crossover. These indicators suggest a bullish momentum highlighting the stock's strength.Although minor resistance exists around Rs 2,500 levels, once crossed, strong traction is expected on the higher side.Hence, based on the above technical structure, one can initiate a long position at CMP Rs 2,476.2 for a target price of Rs 2,610. The stop-loss can be kept at Rs 2,380.Bharat Dynamics: Buy | LTP: Rs 1,702 | Stop-Loss: Rs 1,625 | Target: Rs 1,840 | Return: 8 percentIn the daily chart, the stock is actively shaping a compelling bottom double pattern showcasing a potential reversal. Its resilience is evident through consistent trading above the 20-day moving average.The RSI (relative strength index) of 57 emphasize a favourable bullish momentum, reinforcing the stock's strength. Notably, a noteworthy breakthrough occurred as the stock closed above the crucial 1,700 resistance levels indicating heightened buying interest especially among short-term traders.Hence, based on the above technical structure, one can initiate a long position at CMP of Rs 1,702.3 for a target price of Rs 1,840. The stop-loss can be kept at Rs 1,625.DLF: Buy | LTP: Rs 786.90 | Stop-Loss: Rs 755 | Target: Rs 840 | Return: 7 percentThe stock is demonstrating a bullish trend, consistently forming higher highs and higher lows. It sustains a positive momentum by trading above both the 20-day and 50-day exponential moving averages (EMA).Significantly, it maintains a robust support level at 23.6 percent Fibonacci retracement and remains above a sturdy support zone of Rs 770 levels. The noteworthy increase in delivery volume by 23 percent over the past month adds to the positive indicator as well.Hence, based on the above technical structure, one can initiate a long position at CMP Rs 786.9 for the target price of Rs 840. The stop-loss can be kept at Rs 755.Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions."
325,https://www.moneycontrol.com/news/business/markets/gold-scales-two-week-peak-as-market-focus-turns-to-fed-meeting-12157341.html,Gold scales two-week peak as market focus turns to Fed meeting,"January 30, 2024 11:52 PM IST","Spot gold was up 0.2% at $2,035.32 per ounce by 12:09 p.m.(1709 GMT), after hitting its highest since Jan. 16 earlier in the session. US gold futures rose 0.5% to $2,034.20.","Gold prices climbed to a two-week high on Tuesday, supported by a softer dollar and lower Treasury yields while focus turned to the Federal Reserve's policy meeting for insight into how soon it will cut interest rates this year.Spot gold was up 0.2% at $2,035.32 per ounce by 12:09 p.m.(1709 GMT), after hitting its highest since Jan. 16 earlier in the session. US gold futures rose 0.5% to $2,034.20.""A big part of gold moving is rates have been coming off and the dollar is in the red, but we are seeing the market elevated due to the anticipation for the Fed interest rate decision on Wednesday,"" said Daniel Pavilonis, senior market strategist at RJO Futures.The dollar index fell 0.2%, making gold more appealing to other currency holders. The benchmark 10-year Treasury yields hit a two-week low. [USD/] [US/]Lower interest rates decrease the opportunity cost of holding bullion.The Fed's policy decision is due on Wednesday, having made a dovish turn in the December meeting. Markets are widely expecting the US central bank to leave rates unchanged at the end of the two-day meeting.Fed wants to have a steady market so we may not see that many rate cuts, and Powell is going to be neutral and talk about the possibility of lowering interest rates, Pavilonis added.Last week data showed moderate growth in US prices in December, keeping annual inflation below 3% for a third consecutive month and potentially allowing the Fed to begin cutting interest rates this year.A Reuters poll showed on Monday that uncertainty about the economy and US interest rate cuts could drive record gold prices in 2024. [PREC/POLL]Spot silver fell 0.4% to $23.11 per ounce, but hit its highest level since Jan.15 earlier in the session. Spot platinum fell 0.6% to $921.70 an ounce and palladium lost 0.6% to $977.51."
326,https://www.moneycontrol.com/news/business/markets/dollar-mixed-in-tight-trading-range-before-fed-statement-12157331.html,Dollar mixed in tight trading range before Fed statement,"January 30, 2024 11:47 PM IST",The US central bank is expected to leave rates unchanged on Wednesday and investors will focus on any clues from Fed Chairman Jerome Powell on the likelihood of a rate cut in March.,"The dollar edged lower against the euro and higher against the yen on Tuesday, but failed to find strong direction ahead of the conclusion of the Federal Reserve's two-day meeting.The US central bank is expected to leave rates unchanged on Wednesday and investors will focus on any clues from Fed Chairman Jerome Powell on the likelihood of a rate cut in March.Solid US economic data has led traders to pare bets of a March cut to a 46% probability, from around 89% a month ago, according to the CME Group's FedWatch Tool.The Fed may ""feel more confident than they were in December that rates are restrictive enough to bring inflation down,"" said Marc Chandler, chief market strategist at Bannockburn Global Forex in New York. But, they could also indicate that they are ""not in as much of a hurry as the market expects to cut rates.""The Fed could also suggest that they don't want rates to be too restrictive as they aim to generate a soft economic landing, Chandler noted.Many analysts expect the Fed's first rate cut will be aimed at preventing too wide a gap between inflation and the fed funds rate, as this would tighten financial conditions more than the Fed intends.Treasury yields fell and the dollar weakened after Powell in December indicated that the Fed was pivoting to an easing cycle.The dollar index was last up 0.04% at 103.52. The currency is largely seen as consolidating before Wednesday's Fed decision and highly anticipated US jobs data for January due on Friday.The euro gained after data showed the euro zone avoided a technical recession in the fourth quarter. It was last up 0.08% at $1.08400.Gross domestic product (GDP) in the 20 countries sharing the euro was flat in the fourth quarter against the previous three months, mainly because of strong growth in Portugal and Spain and a modest increase in Italy, while the German economy shrank in the final three months of 2023.The dollar has rebounded against the single currency this year on expectations the U.S. economy will fare better than the euro zone.""For the ECB, today's figure eases the pressure somewhat, but it is clear that the so-called soft landing being pursued by (ECB President Christine) Lagarde has been somewhat softer than many would have liked,"" said Joshua Mahony, Chief Market Analyst at Scope Markets.Investors are fully pricing in a rate cut by the European Central Bank in April.Sterling slid 0.38% to $1.26610 ahead of the Bank of England's monetary policy meeting this week.The US currency rose 0.11% to 147.63 against the yen.Japan's jobless rate fell to 2.4% in December from the previous month, government data showed on Tuesday, just under economists' median forecast of 2.5% in a Reuters poll."
327,https://www.moneycontrol.com/news/business/markets/andhra-pradesh-state-investment-promotion-board-clears-proposals-worth-rs-22302-cr-12157281.html,"Andhra Pradesh State Investment Promotion Board clears proposals worth Rs 22,302 cr","January 30, 2024 11:21 PM IST","Chaired by Chief Minister Y S Jagan Mohan Reddy, the SIPB meeting cleared the proposal of JSW Neo Energy Ltd to set up four solar power projects across the state to generate 3,350 MW of power at an investment of Rs 12,065 crore.","The Andhra Pradesh State Investment Promotion Board (SIPB) on Tuesday approved proposals worth Rs 22,302 crore for establishing energy industries in the state, which will create 5,300 jobs.Chaired by Chief Minister Y S Jagan Mohan Reddy, the SIPB meeting cleared the proposal of JSW Neo Energy Ltd to set up four solar power projects across the state to generate 3,350 MW of power at an investment of Rs 12,065 crore.JSW will establish 400 MW project at Chakrayapeta in YSR District, 1,050 MW project (Mudigubba in Sri Satya Sai District), 1050 MW project (Rapthadu and Kanaganapally in Anantapur district) and 850 MW project (D. Hirehal and Bommnaal in Anantapur district) respectively, said an official press release.These units are expected to provide direct employment to 3,300 people.JSW will also establish 171 MW wind power projects at Kunukuntla in Owk mandal of Nandyala district and Jaladurgam village in Kurnool district at a cost of Rs 1,287 crore and employment potential for 200 persons.Aqua Green Engineering Management Pvt Ltd's proposal to establish a 1,000 MW solar power unit at Puligundlapally in Talupula mandal of Sri Satyasai district was also cleared, entailing an investment of Rs 4,000 crore and employment to 1,000 people.Ecogreen Energy India Pvt Ltd will set up a 200 MW wind power unit at Aspari in Kurnool district at an outlay of Rs 1,350 crore, and also generate 200 jobs.Renew Vikram Shakti Pvt Ltd will establish 600 MW wind power projects in Sri Satyasai and Anantapur districts at an investment of Rs 3,600 crore and employment potential of 600 jobs."
328,https://www.moneycontrol.com/news/business/markets/gems-jewellery-industry-urges-govt-for-duty-reduction-increase-pan-card-transaction-limit-12157271.html,"Gems, jewellery industry urges govt for duty reduction, increase PAN card transaction limit","January 30, 2024 11:16 PM IST","""The jewellery industry contributes nearly 7 per cent of India's GDP and hence, deserves a pro-business environment,"" apex body for the gems and jewellery industry All India Gem And Jewellery Domestic Council Chairman Saiyam Mehra told PTI.","The gems and jewellery industry has urged withdrawal of hike in Basic Customs Duty (BCD) on import of gold in the coming interim Budget and asked the government to introduce a rationalised tax structure.""The jewellery industry contributes nearly 7 per cent of India's GDP and hence, deserves a pro-business environment,"" apex body for the gems and jewellery industry All India Gem And Jewellery Domestic Council Chairman Saiyam Mehra told PTI.""This will also benefit the government. We urge the finance ministry to withdraw the increase in BCD on gold in the upcoming Union Budget and a rationalised tax structure may be developed to tackle the CAD issue,"" Mehra said.Currently, the BCD is at 12.5 per cent ad valorem, which takes the total tax to 18.45 per cent on the imported gold, he added.He further urged the government to increase the PAN card transaction limit to Rs 5 lakh from the present Rs 2 lakh as gold prices have surged.""With the rising gold rate, there is an urgent need to increase the PAN card transaction limit to Rs 5 lakh from the present Rs 2 lakh. A majority of consumers in rural India buy gold as an investment.""Consumers also sell gold in case of an emergency. With the cash purchase limit of Rs 10,000 per day under the Income Tax Act, consumers cannot sell gold jewellery to meet their needs. Hence, the daily purchase limit also needs to be increased to Rs 1,00,000 per day,"" he added.Additionally, GJC has also recommended the facility of EMI to be restored to the gems and jewellery industry.India Bullion and Jewellers' Association (IBJA) Director and PNG Jewellers Chairman and Managing Director Saurabh Gadgil said, ""The gems and jewellery industry awaits measures to fortify the IIBX exchange, enhanced liquidity for it, so that India becomes a price maker and not a price taker."" ""Reduction in import duties on gold will ensure that unscrupulous grey market players lose their edge and start getting more organised,"" he added. PTI SM TRB"
329,https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-18-12156881.html,Trade setup for today: 15 things to know before opening bell,"January 31, 2024 11:44 AM IST","A short build-up was seen in 67 stocks including Coromandel International, Bajaj Finance, Chambal Fertilisers & Chemicals, Bharat Electronics, and Bajaj Finserv.","With the formation of Dark-Cloud-Cover pattern and bearish reversal pattern on the daily charts, the bears seem to be in action mode but overall, the market turned rangebound ahead of couple of key events (FOMC meet outcome and interim budget) as the Nifty 50 may take support at 21,400-21,300 area in case of further correction and on the higher side, it may face resistance at 21,700-21,800 zone, experts said.On January 30, the BSE Sensex dropped 802 points to 71,140 points, while the Nifty 50 declined 216 points to 21,522, after hitting the hurdle of 21,800.Technically, ""the formation of Dark-Cloud-Cover pattern signals some more weaknesses for the short term,"" said Nagaraj Shetti, senior technical research analyst at HDFC Securities.He expects present weakness to be a buy-on-dips opportunity. ""The market could be waiting for the clear direction ahead of key economic event of Union Budget 2024 on February 1. Immediate support is placed at 21,420 levels,"" he said.During the day, prices encountered resistance around the 61.8 percent retracement level of the recent decline (between 22,124 and 21,137), placed around 21,750-21,800.""This level holds significant technical importance, and any upward movement towards it is likely to face selling pressure before the key budget announcement. A sustained trade beyond 21,750-21,800 could potentially shift the balance in favour of the bulls, opening the door to levels between 21,950 and 22,100,"" said Rajesh Bhosale, technical analyst at Angel One.The volatility climbed above 16 mark (ahead of key events) for the first time since March 16 last year, which seems to have created discomfort for bulls. The India VIX, a fear index, rose 3.65 percent to 16.10, from 15.68 level.We have collated 15 data points to help you spot profitable trades:Key support and resistance levels on the Nifty and Bank NiftyThe pivot point calculator indicates that the Nifty is likely to take immediate support at 21,493, followed by 21,420, and 21,301 levels, while on the higher side, it may see immediate resistance at 21,731, followed by 21,805 and 21,924 levels.Meanwhile, on January 30, the Bank Nifty was also under pressure amid volatility, falling 75 points to 45,368. The banking index has formed bearish candlestick pattern with upper and lower shadows on the daily charts. Technically, the 45,000 level is likely to be immediate support for the index.Structurally, the Bank Nifty seems to be consolidating. ""We expect it to resume its pullback towards 46,000 from short term perspective,"" Jatin Gedia, technical research analyst at Sharekhan by BNP Paribas said.As per the pivot point calculator, the Bank Nifty is expected to take support at 45,237, followed by 45,125 and 44,945 levels, while on the higher side, the index may see resistance at 45,598, followed by 45,710 and 45,890 levels.Call options dataOn the weekly options data front, the 22,500 strike owned the maximum Call open interest, with 72.4 lakh contracts, which can act as a key resistance level for the Nifty in the short term. It was followed by the 21,700 strike, which had 65.28 lakh contracts, while the 22,000 strike had 63.9 lakh contracts.Meaningful Call writing was seen at the 21,700 strike, which added 37.82 lakh contracts followed by 22,000 and 21,800 strikes adding 22.04 lakh and 21.45 lakh contracts, respectively.The maximum Call unwinding was at the 21,300 strike, which shed 1.88 lakh contracts followed by 21,000 and 21,400 strikes which shed 1.8 lakh and 1.17 lakh contracts.Put option dataOn the Put front, the maximum open interest was seen at 21,000 strike, which can act as a key support level for Nifty, with 47.5 lakh contracts. It was followed by 20,500 strike comprising 39.59 lakh contracts and then 21,500 strike with 37.84 lakh contracts.Meaningful Put writing was at 20,700 strike, which added 11 lakh contracts, followed by 20,500 strike and 21,000 strike, which added 9.06 lakh contracts, and 5.02 lakh contracts.Put unwinding was seen at 21,700 strike, which shed 14.65 lakh contracts, followed by 21,500 strike, which shed 11.3 lakh contracts, and 21,600 strike, which shed 10.05 lakh contracts.Stocks with high delivery percentageA high delivery percentage suggests that investors are showing interest in the stock. Pidilite Industries, Godrej Consumer Products, Atul, ICICI Prudential Life Insurance Company, and Tata Consultancy Services saw the highest delivery among the F&O stocks.34 stocks see a long build-upA long build-up was seen in 34 stocks, which included Container Corporation of India, Zee Entertainment Enterprises, Hindalco Industries, BPCL, and Hero MotoCorp. An increase in open interest (OI) and price indicates a build-up of long positions.54 stocks see long unwindingBased on the OI percentage, 54 stocks saw long unwinding including Coforge, GAIL India, MCX India, Ramco Cements, and Dr Reddy's Laboratories. A decline in OI and price indicates long unwinding.67 stocks see a short build-upA short build-up was seen in 67 stocks including Coromandel International, Bajaj Finance, Chambal Fertilisers & Chemicals, Bharat Electronics, and Bajaj Finserv. An increase in OI along with a fall in price points to a build-up of short positions.31 stocks see short-coveringBased on the OI percentage, 31 stocks were on the short-covering list. This included JK Cement, Syngene International, Birlasoft, DLF, and Apollo Tyres. A decrease in OI along with a price increase is an indication of short-covering.PCRThe Nifty Put Call ratio (PCR), which indicates the mood of the equity market, fell to 0.82 on January 30, from 1.21 levels in the previous session. The below 1 PCR indicates that the Call volumes are higher than the Put volumes, which generally indicates an increase in bullish sentiment.Bulk dealsVenus Pipes & Tubes: Ace investor Ashish Kacholia has sold 1.03 lakh equity shares, which is equivalent to half a percent stake, in the company via open market transactions at an average price of Rs 1,511.68 per share.For more bulk deals, click hereResults on January 31Stocks in the newsLarsen & Toubro: The infrastructure major recorded 15 percent on-year growth in consolidated net profit at Rs 2,947 crore for the quarter ended December FY24. Consolidated revenue from operations grew by 19 percent year-on-year to Rs 55,128 crore driven by ramp up in execution of strong order book in the projects and manufacturing portfolio.Dr Reddy’s Laboratories: The pharmaceutical company registered a 10.6 percent year-on-year growth in consolidated net profit at Rs 1,.378.9 crore for October-December period of FY24 despite higher tax cost. Revenue from operations for the quarter grew by 6.6 percent to Rs 7,215 crore compared to year-ago period, driven by market share gains for existing products in North America and continuation of growth journey in Europe.Voltas: The home appliance company posted a net loss of Rs 27.6 crore for the quarter ended December FY24, narrowing from loss of Rs 110.5 crore in year-ago period despite healthy topline, impacted by increase in input cost. Consolidated revenue from operations grew by 31 percent YoY to Rs 2,625.7 crore during the quarter.Tata Consultancy Services: The country's largest IT services company announced a 15-year expansion of its partnership with Aviva, the UK’s leading Insurance, wealth and retirement provider, to transform Aviva’s UK Life business and enhance customer experience leveraging the TCS BaNCS based platform.PB Fintech: The Policybazaar operator swung to net profit of Rs 37 crore for quarter ended December FY24, against a net loss of Rs 87 crore in corresponding period of last fiscal. Revenue from operations jumped 43 percent year-on-year to Rs 871 crore during the quarter.Nova Agritech: The soil health and crop protection products maker is set to list its equity shares on the bourses on January 31. The final issue price has been fixed at Rs 41 per share.Funds Flow (Rs crore)FII and DII dataForeign institutional investors (FIIs) net sold shares worth Rs 1,970.52 crore, while domestic institutional investors (DIIs) bought Rs 1,002.70 crore worth of stocks on January 30, provisional data from the NSE showed.Stocks under F&O ban on NSEThe NSE has added Zee Entertainment Enterprises to the F&O ban list for January 31.Securities banned under the F&O segment include companies where derivative contracts cross 95 percent of the market-wide position limit.Disclaimer: The views and investment tips expressed by experts on Moneycontrol are their own and not those of the website or its management. Moneycontrol advises users to check with certified experts before taking any investment decisions.Disclaimer: Moneycontrol is a part of the Network18 group. Network18 is controlled by Independent Media Trust, of which Reliance Industries is the sole beneficiary."
330,https://www.moneycontrol.com/news/business/economy/mc-graphixstory-credit-growth-rebound-sets-tone-for-unleashing-animal-spirits-of-economy-12156811.html,MC Graphixstory: Credit growth rebound sets tone for unleashing animal spirits of economy,"January 30, 2024 09:20 PM IST",The growth in non-food bank credit at 15 percent in FY23 was the highest in the last 10 years,"Bank credit has shown heartening growth in recent times on the back of sustained demand momentum and robust economic recovery after the COVID-19 pandemic.The growth in non-food bank credit at 15 percent in FY23 was the highest in the last 10 years.Even as credit growth surged, asset quality across scheduled commercial banks (SCBs) kept improving, with gross non-performing assets (GNPAs) and net NPAs dropping to a multi-year low in September 2023.The improvement in the banking sector's health is striking compared to the lows it had sunk to following the developments in the first decade of the millennium, according to a report titled 'The Indian Economy: A Review', authored by officials from the office of the Chief Economic Adviser V Anantha Nageswaran.Unsustainable credit and investment booms contributed to the emergence of the “twin balance sheet problem” in the economy. Relative to gross advances, the GNPAs of SCBs rose almost five-fold from 2.2 percent in FY11 to 11.2 percent in FY18.Growth in bank credit moderated between FY15 and FY18, burdened by the piling-up of GNPAs."
331,https://www.moneycontrol.com/news/business/zee-says-it-is-not-aware-of-any-proposals-regarding-promoter-stake-hike-12156601.html,Zee says it is not aware of any proposals regarding promoter stake hike,"January 30, 2024 08:31 PM IST","In response to a story published by Moneycontrol, stock exchanges had sought a clarification from the company.","Zee Entertainment on January 30 told stock exchanges that it had no disclosure to report regarding the claims made by its promoter Subhash Chandra about upping his family stake in the company from 4 percent to 26 percent.In response to a story published by Moneycontrol on January 30, stock exchanges had sought a clarification from the company. In response to these queries, Zee said that the company is not aware of any price sensitive information that has not been disclosed to the bourses.The exchanges also sought clarification from Zee regarding the sudden uptick in its share prices. Zee shares lost more than 30 percent until January 29, but they closed 5.9 percent higher at Rs 171 apiece on January 30.Moneycontrol had reported that market regulator Sebi was examining the statements made by Subhash Chandra for potential violation of disclosure norms. Chandra had made these statements during recent media interviews.“The statement quoted in the above-mentioned news article does not represent a decision or proposal that has been considered or approved by the board.” the company said in response to stock exchange queries.“The company cannot on its own confirm or deny the above-mentioned new items and its source. As such, the Company has no disclosures to make to the stock exchanges as on date in terms of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 (‘SEBI Listing Regulations’).” Zee added.During the media interactions, Chandra also said that the promoters of Zee will not raise any external funding for the stake hike and also gave no specific timeframe for increasing the stake in the company to 26 percent."
332,https://www.moneycontrol.com/news/business/ipo/sme-action-fonebox-retail-ipo-subscribed-611-times-docmode-health-202x-delaplex-165x-on-final-day-12155671.html,"SME Action: Fonebox Retail IPO subscribed 611 times, Docmode Health 202x, Delaplex 165x on final day","January 30, 2024 10:05 PM IST","Fonebox Retail, Docmode Health Technologies and Delaplex IPOs saw a massive triple-digit subscription on January 30, the final day of bidding","The small and medium enterprises IPOs continued to attract a lot of interest from the investors' community as the initial public offerings (IPOs) by Fonebox Retail, Docmode Health Technologies, and Delaplex saw a massive triple-digit subscription on January 30, the final day of bidding.Among others, Megatherm Induction, and Harshdeep Hortico IPOs saw subscriptions in double-digit, while Baweja Studios' public issue is yet to be fully subscribed on the second day of bidding.Fonebox Retail IPOThe Fonebox Retail IPO has seen the biggest subscription amongst the public issues closing on Tuesday, subscribing 611.32 times on support from across categories of investors who have bought 127.4 crore equity shares of the company against the offer size of 20.84 lakh shares.Retail and non-institutional investors were at the forefront of supporting the IPO as they picked 885 times and 822 times the portions set aside for them, respectively. Qualified institutional buyers (QIBs) bought 138.7 times of their reserved portion.The Ahmedabad-based smartphones and accessories retailer launched its Rs 20.37-crore public issue on January 25, with a price band at Rs 66-70 per share. The book-built issue consists of only a fresh issue component and the most of net fresh issue proceeds will be utilised for the working capital requirements.Also read: Blackstone-backed Aadhar HF plans to soon re-file for Rs 5,000-5,500 crore IPODocmode Health Technologies IPOThe maiden public issue of Docmode Health Technologies, which provides integrated learning solutions for healthcare professionals and learners, also attracted strong interest from investors, who picked 17.15 crore equity shares against the offer size of 8.5 lakh shares.Retail investors bought 230.37 times the reserved portion and non-retail investors (institutional as well as non-institutional) picked 195 times the allotted quota.The Mumbai-based company intends to mobilise Rs 6.71 crore through its fixed price issue of 8.5 lakh equity shares for Rs 79 per share.It is an entirely fresh issue by the company. The most of fresh issue proceeds will be used for the purchase of IT infrastructure and operating system, and incremental working capital requirements, besides general corporate purposes and offer expenses.Also read: Nova Agritech to debut on January 31: stock may list at 40-70% premium to IPO priceDelaplex IPOThe healthy action was also seen in the Delaplex IPO, which was oversubscribed by 165.19 times on Tuesday, the final day of subscription. Investors bought 28.36 crore equity shares against issue size of 17.17 lakh shares.Non-institutional investors (high networth individuals) bid 336 times the part reserved for them, and retail investors picked 160 times the allotted quota, while qualified institutional buyers bought 90.8 times the reserved portion.Delaplex, the subsidiary of US-based enterprise Delaplex Inc, opened its public issue for subscription on January 25 with an aim to mobilise Rs 46.08 crore.The book-built issue of 24 lakh equity shares comprised a fresh issuance of shares worth Rs 34.56 crore by the technology and software development solutions provider and an offer-for-sale of 6 lakh shares worth Rs 11.52 crore by Delaplex Inc.Also read: Apeejay Surrendra Park Hotels' Rs 920-crore IPO to open on February 5The tech solutions company will utilise net fresh issue proceeds for APAC - advertisement, sales and marketing expenses, and working capital requirements. Further, the funds will also be spent for capital expenditure requirements of the company towards the purchase of office laptops, and unidentified inorganic acquisitions.Megatherm Induction IPOThe initial public offering of Megatherm Induction was subscribed 51.83 times on January 30, the second day of bidding, as investors bought 18.5 crore equity shares against an IPO size of 35.7 lakh equity shares.Retail investors bid 86.48 times the portion set aside for them, and non-institutional investors 56.32 times the allotted quota, while QIBs bought 1.53 times the reserved portion.The induction heating and melting products manufacturer will be raising Rs 53.91 crore through its public issue of 49.92 lakh equity shares. The IPO comprises only a fresh issue component.The price band for the offer, which will close on January 31, has been fixed at Rs 100-108 per share.The Kolkata-based company will utilise issue proceeds mainly for the construction of a factory shed, and installation of additional plant and machinery, and working capital requirements.Baweja Studios IPOThe Baweja Studios IPO remained undersubscribed even on its second day of bidding as investors bought 37.42 lakh equity shares against the issue size of 50.73 lakh shares, resulting in a 74 percent subscription.Retail investors provided the maximum support to the issue so far, picking 1.37 times the allotted quota, while non-institutional investors bought 37 percent shares and QIB 0.68 percent shares of the portion set aside for them.The Mumbai-based film production company intends to raise Rs 97.20 crore through its initial public offering of 54 lakh equity shares at the higher end of the price band of Rs 170-180 per share.The IPO consists of a fresh issue of 40 lakh shares worth Rs 72 crore and an offer-for-sale of 14 lakh shares worth Rs 25.20 crore by promoter Harjaspal Singh Baweja. Most of the fresh issue proceeds will be used for working capital requirements.Harshdeep Hortico IPOThe public issue of Harshdeep Hortico, the manufacturer of pots and planters, was subscribed 14.40 times on the second day of bidding (January 30). Investors put in bids for 4.37 crore equity shares against an offer size of 30.36 lakh shares.Retail investors bought 21.46 times the allotted quota, non-institutional investors 12.82 times and QIBs 3.63 times the portion set aside for them.Thane-based Harshdeep Hortico is planning to mobilise Rs 19.09 crore through its IPO at the upper end of the price band of Rs 42-45 per share. The 42.42 lakh equity shares offer comprises only a fresh issue by the company.The company will spend most of the issue proceeds on repaying debts and working capital requirements.Mayank Cattle Food IPOThe Mayank Cattle Food IPO has subscribed 2.66 times till the second day of bidding, Tuesday, with investors picking 47.87 lakh equity shares against offer size of 18 lakh shares. It is a fixed-price issue.Retail investors bid 4.15 times the reserved portion and non-retail investors 1.44 times the allotted quota.The Gujarat-based animal food and edible oil maker aims to mop up Rs 19.44 crore through the public issue of 18 lakh shares for Rs 108 per share. This fresh issue money will be spent majorly on the purchase of additional plant and machinery, and working capital requirements."
